Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,ncs,NCS 0505-G20Y,#f1ffeb,0.984264057553224,0.030094667605613086,136.07481340177765,241,255,235,"[241, 255, 235]",5%,0%,8%,0%,"[5%, 0%, 8%, 0%]",98.55,-7.37,7.95,"[98.55, -7.37, 7.95]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G20Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G30Y,#f4ffea,0.9862002220854966,0.029861982618188034,129.66810027244878,244,255,234,"[244, 255, 234]",4%,0%,8%,0%,"[4%, 0%, 8%, 0%]",98.75,-6.46,8.78,"[98.75, -6.46, 8.78]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G30Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G40Y,#f7ffe9,0.9881648354258146,0.030001795794232518,123.2149675437779,247,255,233,"[247, 255, 233]",3%,0%,9%,0%,"[3%, 0%, 9%, 0%]",98.96,-5.54,9.61,"[98.96, -5.54, 9.61]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G40Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G50Y,#faffea,0.9906598544936789,0.027964055587949233,117.74462208361263,250,255,234,"[250, 255, 234]",2%,0%,8%,0%,"[2%, 0%, 8%, 0%]",99.20,-4.37,9.49,"[99.20, -4.37, 9.49]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G50Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G60Y,#fcffeb,0.9924206486572883,0.026338925201699784,113.74675011391724,252,255,235,"[252, 255, 235]",1%,0%,8%,0%,"[1%, 0%, 8%, 0%]",99.37,-3.55,9.25,"[99.37, -3.55, 9.25]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G60Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G70Y,#feffeb,0.9939392441612322,0.02615585109413274,109.14181221712533,254,255,235,"[254, 255, 235]",0%,0%,8%,0%,"[0%, 0%, 8%, 0%]",99.53,-2.85,9.49,"[99.53, -2.85, 9.49]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G70Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G80Y,#fffeec,0.9929972944364411,0.023577637147142703,104.1856263099072,255,254,236,"[255, 254, 236]",0%,0%,7%,0%,"[0%, 0%, 7%, 0%]",99.37,-1.91,8.78,"[99.37, -1.91, 8.78]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G80Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-G90Y,#fefdeb,0.9900180737397359,0.023594412289677052,104.1872519861758,254,253,235,"[254, 253, 235]",0%,0%,7%,0%,"[0%, 0%, 7%, 0%]",99.03,-1.91,8.78,"[99.03, -1.91, 8.78]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G90Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R,#ffdee0,0.9284323160715695,0.03667752454756818,13.721267427882992,255,222,224,"[255, 222, 224]",0%,13%,12%,0%,"[0%, 13%, 12%, 0%]",91.30,12.01,3.46,"[91.30, 12.01, 3.46]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R10B,#ffdfe3,0.9311312616805915,0.03574355568087594,9.299105287724217,255,223,227,"[255, 223, 227]",0%,13%,11%,0%,"[0%, 13%, 11%, 0%]",91.60,11.88,2.33,"[91.60, 11.88, 2.33]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R10B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R20B,#ffe1e7,0.9359960550954992,0.03391272333726744,4.206483478385167,255,225,231,"[255, 225, 231]",0%,12%,9%,0%,"[0%, 12%, 9%, 0%]",92.16,11.38,1.07,"[92.16, 11.38, 1.07]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R20B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R30B,#ffe3ec,0.9411622122037822,0.032805830234586573,356.36941008646284,255,227,236,"[255, 227, 236]",0%,11%,7%,0%,"[0%, 11%, 7%, 0%]",92.75,11.02,-0.68,"[92.75, 11.02, -0.68]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R30B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R40B,#fee6f2,0.9476865351605677,0.030422334674451948,346.0357915046675,254,230,242,"[254, 230, 242]",0%,9%,5%,0%,"[0%, 9%, 5%, 0%]",93.52,9.96,-2.69,"[93.52, 9.96, -2.69]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R40B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R50B,#ffeafb,0.9586930157566932,0.031732963590254855,332.204983105908,255,234,251,"[255, 234, 251]",0%,8%,2%,0%,"[0%, 8%, 2%, 0%]",94.77,9.53,-5.51,"[94.77, 9.53, -5.51]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R50B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R60B,#f8e9fe,0.9520170777478907,0.0320437279229472,316.48836806470956,248,233,254,"[248, 233, 254]",2%,8%,0%,0%,"[2%, 8%, 0%, 0%]",94.02,8.00,-8.25,"[94.02, 8.00, -8.25]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R60B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R70B,#f0e8ff,0.9440672869559431,0.03179838318290314,301.6425283593121,240,232,255,"[240, 232, 255]",6%,9%,0%,0%,"[6%, 9%, 0%, 0%]",93.15,5.90,-10.13,"[93.15, 5.90, -10.13]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R70B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R80B,#e1e6ff,0.9287192096002409,0.0342780723850337,276.74582476664125,225,230,255,"[225, 230, 255]",12%,10%,0%,0%,"[12%, 10%, 0%, 0%]",91.48,1.84,-12.74,"[91.48, 1.84, -12.74]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R80B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-R90B,#e3ecfe,0.941673976335269,0.026159943386789574,264.45480462771536,227,236,254,"[227, 236, 254]",11%,7%,0%,0%,"[11%, 7%, 0%, 0%]",93.12,-0.54,-9.80,"[93.12, -0.54, -9.80]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R90B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y,#fffbea,0.9866264796036768,0.022708534427924483,95.91397511823607,255,251,234,"[255, 251, 234]",0%,2%,8%,0%,"[0%, 2%, 8%, 0%]",98.59,-0.74,8.69,"[98.59, -0.74, 8.69]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y10R,#fffaea,0.9846765070744153,0.021691786936347397,92.4644264351823,255,250,234,"[255, 250, 234]",0%,2%,8%,0%,"[0%, 2%, 8%, 0%]",98.34,-0.27,8.34,"[98.34, -0.27, 8.34]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y10R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y20R,#fff7e9,0.9785837656130513,0.020377836969547168,81.76187758465278,255,247,233,"[255, 247, 233]",0%,3%,9%,0%,"[0%, 3%, 9%, 0%]",97.58,1.03,7.77,"[97.58, 1.03, 7.77]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y20R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y30R,#fff5e8,0.9744461030283057,0.020307350807783578,74.65587275112705,255,245,232,"[255, 245, 232]",0%,4%,9%,0%,"[0%, 4%, 9%, 0%]",97.07,1.87,7.55,"[97.07, 1.87, 7.55]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y30R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y40R,#fff3e6,0.9700578026240207,0.021581581108309135,69.78803159040058,255,243,230,"[255, 243, 230]",0%,5%,10%,0%,"[0%, 5%, 10%, 0%]",96.53,2.58,7.82,"[96.53, 2.58, 7.82]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y40R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y50R,#fff0e5,0.9640068642058938,0.021938288747945817,58.8045836199658,255,240,229,"[255, 240, 229]",0%,6%,10%,0%,"[0%, 6%, 10%, 0%]",95.78,3.89,7.26,"[95.78, 3.89, 7.26]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y50R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y60R,#feede4,0.9571554024279324,0.02214430026324948,49.96329926895834,254,237,228,"[254, 237, 228]",0%,7%,10%,0%,"[0%, 7%, 10%, 0%]",94.94,4.86,6.57,"[94.94, 4.86, 6.57]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y60R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y70R,#ffe9e2,0.9497933199103061,0.025956886899128305,38.50514287504558,255,233,226,"[255, 233, 226]",0%,9%,11%,0%,"[0%, 9%, 11%, 0%]",94.00,6.90,6.28,"[94.00, 6.90, 6.28]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y70R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y80R,#fee5e0,0.9407984951793883,0.028417153089239807,31.172379799257385,254,229,224,"[254, 229, 224]",0%,10%,12%,0%,"[0%, 10%, 12%, 0%]",92.90,8.24,5.74,"[92.90, 8.24, 5.74]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y80R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0505-Y90R,#ffe2e0,0.9359637940067481,0.03221196390512937,22.508529575073737,255,226,224,"[255, 226, 224]",0%,11%,12%,0%,"[0%, 11%, 12%, 0%]",92.26,10.06,4.84,"[92.26, 10.06, 4.84]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y90R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-B,#dff3ff,0.9530163378488377,0.02659545870803979,233.92824076738975,223,243,255,"[223, 243, 255]",13%,5%,0%,0%,"[13%, 5%, 0%, 0%]",94.62,-5.05,-8.14,"[94.62, -5.05, -8.14]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-B20G,#e3faff,0.9698240739788448,0.024945622585926072,212.17461786043793,227,250,255,"[227, 250, 255]",11%,2%,0%,0%,"[11%, 2%, 0%, 0%]",96.69,-7.04,-5.08,"[96.69, -7.04, -5.08]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B20G%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-B80G,#e2fff8,0.9772115822868197,0.03141485687983743,179.4274415323864,226,255,248,"[226, 255, 248]",11%,0%,3%,0%,"[11%, 0%, 3%, 0%]",97.75,-10.70,0.02,"[97.75, -10.70, 0.02]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B80G%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-G,#dbffe9,0.9684512222126215,0.047285388547207804,158.53406676890472,219,255,233,"[219, 255, 233]",14%,0%,9%,0%,"[14%, 0%, 9%, 0%]",96.98,-15.08,6.48,"[96.98, -15.08, 6.48]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-G40Y,#f4ffe0,0.9837207266259328,0.04211682381056033,123.05873072902904,244,255,224,"[244, 255, 224]",4%,0%,12%,0%,"[4%, 0%, 12%, 0%]",98.57,-7.67,13.59,"[98.57, -7.67, 13.59]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G40Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-G80Y,#fffee4,0.9910052085606872,0.033894478340712145,105.16867124661496,255,254,228,"[255, 254, 228]",0%,0%,11%,0%,"[0%, 0%, 11%, 0%]",99.22,-2.86,12.63,"[99.22, -2.86, 12.63]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G80Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-R,#ffd2d5,0.9031162189646239,0.050812870354257515,13.65215554088536,255,210,213,"[255, 210, 213]",0%,18%,16%,0%,"[0%, 18%, 16%, 0%]",88.20,16.63,4.79,"[88.20, 16.63, 4.79]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-R20B,#ffd6de,0.9129767241530594,0.04689917124767007,4.907694647181415,255,214,222,"[255, 214, 222]",0%,16%,13%,0%,"[0%, 16%, 13%, 0%]",89.34,15.69,1.70,"[89.34, 15.69, 1.70]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R20B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-R40B,#ffddee,0.9305349771895802,0.043424178823673075,346.3731231336212,255,221,238,"[255, 221, 238]",0%,13%,7%,0%,"[0%, 13%, 7%, 0%]",91.36,14.20,-3.74,"[91.36, 14.20, -3.74]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R40B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-R60B,#f5e0ff,0.9328952190199167,0.046925995261896516,315.0364697174425,245,224,255,"[245, 224, 255]",4%,12%,0%,0%,"[4%, 12%, 0%, 0%]",91.60,11.51,-12.35,"[91.60, 11.51, -12.35]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R60B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-R80B,#d6ddff,0.9028912641553809,0.04713579135113222,276.24168352836364,214,221,255,"[214, 221, 255]",16%,13%,0%,0%,"[16%, 13%, 0%, 0%]",88.38,2.60,-17.45,"[88.38, 2.60, -17.45]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R80B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-Y,#fffae3,0.982918463628404,0.030545678178658435,96.82437100801963,255,250,227,"[255, 250, 227]",0%,2%,11%,0%,"[0%, 2%, 11%, 0%]",98.21,-1.09,11.71,"[98.21, -1.09, 11.71]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-Y20R,#fff5e0,0.9724219374196411,0.02960832446953262,85.54411891788789,255,245,224,"[255, 245, 224]",0%,4%,12%,0%,"[0%, 4%, 12%, 0%]",96.91,0.93,11.42,"[96.91, 0.93, 11.42]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y20R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-Y40R,#ffeedd,0.9581076906599831,0.02916681265564715,67.47002294223364,255,238,221,"[255, 238, 221]",0%,7%,13%,0%,"[0%, 7%, 13%, 0%]",95.13,3.92,10.45,"[95.13, 3.92, 10.45]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y40R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-Y60R,#ffe6da,0.9419916704734117,0.03195001812226929,47.377938114911444,255,230,218,"[255, 230, 218]",0%,10%,15%,0%,"[0%, 10%, 15%, 0%]",93.11,7.43,9.15,"[93.11, 7.43, 9.15]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y60R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0507-Y80R,#fedcd5,0.9208663970385633,0.0391864786675033,31.588111473839774,254,220,213,"[254, 220, 213]",0%,13%,16%,0%,"[0%, 13%, 16%, 0%]",90.50,11.36,8.04,"[90.50, 11.36, 8.04]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y80R%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ncs,NCS 0510-B,#d3eeff,0.9346829064808697,0.036609059188119866,235.43699458707783,211,238,255,"[211, 238, 255]",17%,7%,0%,0%,"[17%, 7%, 0%, 0%]",92.51,-6.57,-11.36,"[92.51, -6.57, -11.36]",https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
