Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,sherwinwilliams,Sherwin Williams 11 Crewel Tan,#CBB99B,0.7931112390152386,0.04565499544530004,80.50445619913768,203,185,155,"[203, 185, 155]",0%,9%,24%,20%,"[0%, 9%, 24%, 20%]",76.10,3.13,17.74,"[76.10, 3.13, 17.74]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2011%20Crewel%20Tan%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 12 Empire Gold,#C19F6E,0.7218388117048201,0.07669815665945484,76.15695517940378,193,159,110,"[193, 159, 110]",0%,18%,43%,24%,"[0%, 18%, 43%, 24%]",67.77,8.16,30.53,"[67.77, 8.16, 30.53]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2012%20Empire%20Gold%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 13 Majolica Green,#AEB08F,0.7467964635731109,0.04563565163148373,110.30841096751999,174,176,143,"[174, 176, 143]",1%,0%,19%,31%,"[1%, 0%, 19%, 31%]",71.01,-4.95,16.74,"[71.01, -4.95, 16.74]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2013%20Majolica%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 14 Sheraton Sage,#8F8666,0.6195012055930534,0.04684839988481647,94.23707839484348,143,134,102,"[143, 134, 102]",0%,6%,29%,44%,"[0%, 6%, 29%, 44%]",56.10,-0.40,18.59,"[56.10, -0.40, 18.59]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2014%20Sheraton%20Sage%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 15 Gallery Green,#708672,0.5966200850528408,0.039353893575385976,147.56348951817165,112,134,114,"[112, 134, 114]",16%,0%,15%,47%,"[16%, 0%, 15%, 47%]",53.72,-11.36,8.04,"[53.72, -11.36, 8.04]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2015%20Gallery%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 16 Billiard Green,#45584D,0.4408581033327067,0.029539518366270702,159.521859030418,69,88,77,"[69, 88, 77]",22%,0%,12%,65%,"[22%, 0%, 12%, 65%]",35.54,-9.52,3.88,"[35.54, -9.52, 3.88]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2016%20Billiard%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 17 Calico,#8CA49C,0.6978183228979435,0.02921900169841313,173.30815648469923,140,164,156,"[140, 164, 156]",15%,0%,5%,36%,"[15%, 0%, 5%, 36%]",65.33,-9.92,1.20,"[65.33, -9.92, 1.20]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2017%20Calico%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 18 Teal Stencil,#627F7B,0.5727459333332335,0.03381223910072647,185.89387723547543,98,127,123,"[98, 127, 123]",23%,0%,3%,50%,"[23%, 0%, 3%, 50%]",50.84,-11.46,-1.41,"[50.84, -11.46, -1.41]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2018%20Teal%20Stencil%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 19 Festoon Aqua,#A0BBB8,0.7709222595211676,0.029728781204046418,188.37709663344424,160,187,184,"[160, 187, 184]",14%,0%,2%,27%,"[14%, 0%, 2%, 27%]",73.77,-9.98,-1.73,"[73.77, -9.98, -1.73]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2019%20Festoon%20Aqua%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 20 Peacock Plume,#739694,0.646345741198756,0.03891399203550063,191.8748408135491,115,150,148,"[115, 150, 148]",23%,0%,1%,41%,"[23%, 0%, 1%, 41%]",59.41,-12.91,-3.13,"[59.41, -12.91, -3.13]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2020%20Peacock%20Plume%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 21 Queen Anne Lilac,#C0B6B4,0.7839548196600763,0.01176893539526421,31.075163518088743,192,182,180,"[192, 182, 180]",0%,5%,6%,25%,"[0%, 5%, 6%, 25%]",74.84,3.40,2.36,"[74.84, 3.40, 2.36]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2021%20Queen%20Anne%20Lilac%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 22 Patchwork Plum,#7E696A,0.5413209146273836,0.02682565655242101,14.771163575642333,126,105,106,"[126, 105, 106]",0%,17%,16%,51%,"[0%, 17%, 16%, 51%]",46.50,8.74,2.72,"[46.50, 8.74, 2.72]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2022%20Patchwork%20Plum%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 23 Pewter Tankard,#A39B90,0.6931221598696369,0.018358636073988317,76.05314776745706,163,155,144,"[163, 155, 144]",0%,5%,12%,36%,"[0%, 5%, 12%, 36%]",64.43,1.57,6.89,"[64.43, 1.57, 6.89]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2023%20Pewter%20Tankard%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 24 Curio Gray,#988977,0.63843182682055,0.03173592927882728,72.25780167942963,152,137,119,"[152, 137, 119]",0%,10%,22%,40%,"[0%, 10%, 22%, 40%]",58.07,3.60,11.86,"[58.07, 3.60, 11.86]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2024%20Curio%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 25 Rosedust,#CC8D84,0.7035421337135012,0.07864449538637634,28.239979545258166,204,141,132,"[204, 141, 132]",0%,31%,35%,20%,"[0%, 31%, 35%, 20%]",64.91,23.83,14.99,"[64.91, 23.83, 14.99]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2025%20Rosedust%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 26 Rachel Pink,#E8B9AE,0.8246808180199773,0.05681540516653702,33.427517473565956,232,185,174,"[232, 185, 174]",0%,20%,25%,9%,"[0%, 20%, 25%, 9%]",79.21,16.29,12.39,"[79.21, 16.29, 12.39]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2026%20Rachel%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 27 Aristocrat Peach,#ECCEB9,0.8711317513523461,0.04417044501003645,57.08501869517215,236,206,185,"[236, 206, 185]",0%,13%,22%,7%,"[0%, 13%, 22%, 7%]",84.92,8.49,14.56,"[84.92, 8.49, 14.56]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2027%20Aristocrat%20Peach%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 28 Caen Stone,#ECD0B1,0.8731452246636323,0.051879247549344816,69.91371898382454,236,208,177,"[236, 208, 177]",0%,12%,25%,7%,"[0%, 12%, 25%, 7%]",85.27,6.68,19.23,"[85.27, 6.68, 19.23]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2028%20Caen%20Stone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 29 Acanthus,#CDCDB4,0.8416010389701278,0.0338227011178275,107.10482720940615,205,205,180,"[205, 205, 180]",0%,0%,12%,20%,"[0%, 0%, 12%, 20%]",81.90,-3.19,12.51,"[81.90, -3.19, 12.51]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2029%20Acanthus%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 30 Colonial Yellow,#EFC488,0.8444622568647032,0.09107764047637856,75.26822332859626,239,196,136,"[239, 196, 136]",0%,18%,43%,6%,"[0%, 18%, 43%, 6%]",81.98,10.18,36.16,"[81.98, 10.18, 36.16]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2030%20Colonial%20Yellow%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 31 Dutch Tile Blue,#9AABAB,0.7279767608466928,0.01904146385116461,196.74152762121446,154,171,171,"[154, 171, 171]",10%,0%,0%,33%,"[10%, 0%, 0%, 33%]",68.64,-6.15,-2.13,"[68.64, -6.15, -2.13]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2031%20Dutch%20Tile%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 32 Needlepoint Navy,#546670,0.4990576080841937,0.02701867547280775,232.35501597995267,84,102,112,"[84, 102, 112]",25%,9%,0%,56%,"[25%, 9%, 0%, 56%]",41.97,-5.18,-8.03,"[41.97, -5.18, -8.03]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2032%20Needlepoint%20Navy%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 33 Rembrandt Ruby,#974F49,0.5132340766123421,0.0973746626777226,25.969613885167632,151,79,73,"[151, 79, 73]",0%,48%,52%,41%,"[0%, 48%, 52%, 41%]",42.60,30.26,17.81,"[42.60, 30.26, 17.81]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2033%20Rembrandt%20Ruby%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 34 Roycroft Rose,#C08F80,0.6931337263648067,0.06384652874199392,37.707341086087126,192,143,128,"[192, 143, 128]",0%,26%,33%,25%,"[0%, 26%, 33%, 25%]",63.94,17.62,15.64,"[63.94, 17.62, 15.64]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2034%20Roycroft%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 35 Indian White,#EEDAC3,0.8986221465078491,0.037867296761932824,71.19508391854811,238,218,195,"[238, 218, 195]",0%,8%,18%,7%,"[0%, 8%, 18%, 7%]",88.25,4.44,13.99,"[88.25, 4.44, 13.99]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2035%20Indian%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 36 Buckram Binding,#D9C3A6,0.8281425934330411,0.046382373521733404,74.6838122553525,217,195,166,"[217, 195, 166]",0%,10%,24%,15%,"[0%, 10%, 24%, 15%]",80.11,4.71,17.62,"[80.11, 4.71, 17.62]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2036%20Buckram%20Binding%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 37 Morris Room Grey,#ADA193,0.7152957244143975,0.02432904245512688,71.68014768632793,173,161,147,"[173, 161, 147]",0%,7%,15%,32%,"[0%, 7%, 15%, 32%]",66.99,2.73,8.97,"[66.99, 2.73, 8.97]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2037%20Morris%20Room%20Grey%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 38 Library Pewter,#7F7263,0.5597304174206816,0.02770956040985295,71.19320769818495,127,114,99,"[127, 114, 99]",0%,10%,22%,50%,"[0%, 10%, 22%, 50%]",48.94,3.30,10.29,"[48.94, 3.30, 10.29]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2038%20Library%20Pewter%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 39 Portrait Tone,#C4957A,0.707555097822321,0.06835728482559555,51.13787519124293,196,149,122,"[196, 149, 122]",0%,24%,38%,23%,"[0%, 24%, 38%, 23%]",65.75,15.57,21.49,"[65.75, 15.57, 21.49]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2039%20Portrait%20Tone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 40 Roycroft Adobe,#A76251,0.5696943531812491,0.09391455451525596,34.69505343987976,167,98,81,"[167, 98, 81]",0%,41%,51%,35%,"[0%, 41%, 51%, 35%]",49.32,27.34,22.29,"[49.32, 27.34, 22.29]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2040%20Roycroft%20Adobe%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 41 Dard Hunter Green,#3A4A3F,0.39158717736171433,0.027488898458587797,154.92984516474257,58,74,63,"[58, 74, 63]",22%,0%,15%,71%,"[22%, 0%, 15%, 71%]",29.79,-8.56,4.40,"[29.79, -8.56, 4.40]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2041%20Dard%20Hunter%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 42 Ruskin Room Green,#ACA17D,0.7090798755939771,0.0513197424618645,93.09397410027282,172,161,125,"[172, 161, 125]",0%,6%,27%,33%,"[0%, 6%, 27%, 33%]",66.50,-0.13,20.35,"[66.50, -0.13, 20.35]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2042%20Ruskin%20Room%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 43 Peristyle Brass,#AE905E,0.669321828975245,0.07618997398784855,79.66270493520346,174,144,94,"[174, 144, 94]",0%,17%,46%,32%,"[0%, 17%, 46%, 32%]",61.73,6.74,30.96,"[61.73, 6.74, 30.96]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2043%20Peristyle%20Brass%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 44 Hubbard Squash,#E9BF8C,0.8297201779853518,0.08203686862682996,71.73047750555406,233,191,140,"[233, 191, 140]",0%,18%,40%,9%,"[0%, 18%, 40%, 9%]",80.22,10.58,31.71,"[80.22, 10.58, 31.71]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2044%20Hubbard%20Squash%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 45 Antiquarian Brown,#946644,0.5507293638694083,0.07661739679417448,56.82636331588304,148,102,68,"[148, 102, 68]",0%,31%,54%,42%,"[0%, 31%, 54%, 42%]",47.58,16.18,26.93,"[47.58, 16.18, 26.93]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2045%20Antiquarian%20Brown%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 46 White Hyacinth,#F3E5D1,0.9277538170263842,0.0306588255740379,76.96417218566643,243,229,209,"[243, 229, 209]",0%,6%,14%,5%,"[0%, 6%, 14%, 5%]",91.67,2.52,11.59,"[91.67, 2.52, 11.59]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2046%20White%20Hyacinth%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 47 Studio Blue Green,#6D817B,0.5853143470896005,0.025028579096299977,175.35351846357037,109,129,123,"[109, 129, 123]",16%,0%,5%,49%,"[16%, 0%, 5%, 49%]",52.22,-8.52,0.69,"[52.22, -8.52, 0.69]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2047%20Studio%20Blue%20Green%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 48 Bunglehouse Blue,#47626F,0.47977658143657875,0.03823114082976025,229.20492556144256,71,98,111,"[71, 98, 111]",36%,12%,0%,56%,"[36%, 12%, 0%, 56%]",39.78,-7.70,-10.79,"[39.78, -7.70, -10.79]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2048%20Bunglehouse%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 49 Silver Gray,#B8B2A2,0.7640521034172569,0.02330525748903902,89.83000532865321,184,178,162,"[184, 178, 162]",0%,3%,12%,28%,"[0%, 3%, 12%, 28%]",72.74,0.14,9.01,"[72.74, 0.14, 9.01]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2049%20Silver%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 50 Classic Light Buff,#F0EADC,0.937938451761295,0.01971497214089762,87.51548444592152,240,234,220,"[240, 234, 220]",0%,3%,8%,6%,"[0%, 3%, 8%, 6%]",92.89,0.33,7.58,"[92.89, 0.33, 7.58]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2050%20Classic%20Light%20Buff%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 51 Classic Ivory,#F2E0C3,0.9137542971226301,0.043125886357993484,79.78460667097403,242,224,195,"[242, 224, 195]",0%,7%,19%,5%,"[0%, 7%, 19%, 5%]",90.09,3.01,16.61,"[90.09, 3.01, 16.61]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2051%20Classic%20Ivory%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 52 Pearl Gray,#CBCEC5,0.8465196607623771,0.012701463572355754,121.7348540739165,203,206,197,"[203, 206, 197]",1%,0%,4%,19%,"[1%, 0%, 4%, 19%]",82.34,-2.28,4.11,"[82.34, -2.28, 4.11]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2052%20Pearl%20Gray%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,sherwinwilliams,Sherwin Williams 53 Porcelain,#E9E0D5,0.9108085990740161,0.01777832120896453,73.06586355744815,233,224,213,"[233, 224, 213]",0%,4%,9%,9%,"[0%, 4%, 9%, 9%]",89.67,1.79,6.55,"[89.67, 1.79, 6.55]",https://www.google.com/search?tbm=isch&q=sherwinWilliams%20Sherwin%20Williams%2053%20Porcelain%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
