Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,behr,Behr 100D-4 Degas Pink,#ac6eae,0.6265926247775944,0.11666752144316178,325.7891063789541,172,110,174,"[172, 110, 174]",1%,37%,0%,32%,"[1%, 37%, 0%, 32%]",54.99,32.99,-23.91,"[54.99, 32.99, -23.91]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100D-4%20Degas%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100D-5 Berries And Cream,#96548e,0.5433384162432902,0.11665895224957229,331.62394673485073,150,84,142,"[150, 84, 142]",0%,44%,5%,41%,"[0%, 44%, 5%, 41%]",45.33,34.46,-20.18,"[45.33, 34.46, -20.18]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100D-5%20Berries%20And%20Cream%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100D-6 Rose Garland,#774172,0.45941305153989975,0.10101618714626726,330.5329446893704,119,65,114,"[119, 65, 114]",0%,45%,4%,53%,"[0%, 45%, 4%, 53%]",35.82,29.61,-18.07,"[35.82, 29.61, -18.07]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100D-6%20Rose%20Garland%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100D-7 Maroon,#663368,0.4086117885365406,0.10454647965835984,325.88891801093496,102,51,104,"[102, 51, 104]",2%,51%,0%,59%,"[2%, 51%, 0%, 59%]",29.83,29.66,-21.22,"[29.83, 29.66, -21.22]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100D-7%20Maroon%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100E-1 Coquette,#eae3ec,0.9239126285769842,0.014145979671426813,318.8339905479429,234,227,236,"[234, 227, 236]",1%,4%,0%,7%,"[1%, 4%, 0%, 7%]",90.99,3.65,-3.50,"[90.99, 3.65, -3.50]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100E-1%20Coquette%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100E-2 Mauve Mist,#e1dae7,0.8977163382867761,0.019038159246776033,309.87273858688854,225,218,231,"[225, 218, 231]",3%,6%,0%,9%,"[3%, 6%, 0%, 9%]",87.90,4.22,-5.48,"[87.90, 4.22, -5.48]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100E-2%20Mauve%20Mist%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100E-3 Pastel Violet,#ccc1d2,0.825058011805173,0.026288386023939368,313.998997628951,204,193,210,"[204, 193, 210]",3%,8%,0%,18%,"[3%, 8%, 0%, 18%]",79.37,6.31,-7.07,"[79.37, 6.31, -7.07]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100E-3%20Pastel%20Violet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100F-4 Dark Lilac,#b5a8bd,0.7491782879139144,0.03296300398395293,312.82883943998877,181,168,189,"[181, 168, 189]",4%,11%,0%,26%,"[4%, 11%, 0%, 26%]",70.48,7.78,-9.02,"[70.48, 7.78, -9.02]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100F-4%20Dark%20Lilac%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100F-5 Gypsy Magic,#877895,0.5964915247897395,0.04668878290389218,308.3564951074791,135,120,149,"[135, 120, 149]",9%,19%,0%,42%,"[9%, 19%, 0%, 42%]",52.59,10.32,-13.54,"[52.59, 10.32, -13.54]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100F-5%20Gypsy%20Magic%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100F-6 Plum Shade,#685971,0.48743027846692205,0.04189040770806381,312.7680292961245,104,89,113,"[104, 89, 113]",8%,21%,0%,56%,"[8%, 21%, 0%, 56%]",39.99,10.01,-11.36,"[39.99, 10.01, -11.36]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100F-6%20Plum%20Shade%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 100F-7 Deep Aubergine,#46384a,0.36284422733853905,0.03556455081647214,318.66914823247953,70,56,74,"[70, 56, 74]",5%,24%,0%,71%,"[5%, 24%, 0%, 71%]",25.60,9.26,-8.66,"[25.60, 9.26, -8.66]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20100F-7%20Deep%20Aubergine%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110A-1 Ballerina Gown,#fbecfa,0.9589319586082649,0.024430408973549294,327.8836902000288,251,236,250,"[251, 236, 250]",0%,6%,0%,2%,"[0%, 6%, 0%, 2%]",94.90,7.05,-4.85,"[94.90, 7.05, -4.85]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110A-1%20Ballerina%20Gown%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110A-2 Poetic Princess,#fcdefa,0.9334453299564496,0.04919560074951381,328.0974682293945,252,222,250,"[252, 222, 250]",0%,12%,1%,1%,"[0%, 12%, 1%, 1%]",91.60,14.21,-9.66,"[91.60, 14.21, -9.66]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110A-2%20Poetic%20Princess%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110A-3 Palace Rose,#fec1f6,0.8818529911009468,0.09723847129278862,330.9103953896222,254,193,246,"[254, 193, 246]",0%,24%,3%,0%,"[0%, 24%, 3%, 0%]",84.93,28.72,-17.41,"[84.93, 28.72, -17.41]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110A-3%20Palace%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110B-4 Foxy Pink,#e385de,0.7465379414193057,0.15968867194321107,328.97072568413114,227,133,222,"[227, 133, 222]",0%,41%,2%,11%,"[0%, 41%, 2%, 11%]",68.27,46.31,-29.95,"[68.27, 46.31, -29.95]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110B-4%20Foxy%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110B-5 Silk Ribbon,#cc50c0,0.6334165241762797,0.20258116844271884,331.66519220787814,204,80,192,"[204, 80, 192]",0%,61%,6%,20%,"[0%, 61%, 6%, 20%]",54.43,59.64,-34.70,"[54.43, 59.64, -34.70]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110B-5%20Silk%20Ribbon%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110B-6 Cran Brook,#a13295,0.5177541250206891,0.1836856988837385,332.56339004727727,161,50,149,"[161, 50, 149]",0%,69%,7%,37%,"[0%, 69%, 7%, 37%]",41.28,54.27,-30.48,"[41.28, 54.27, -30.48]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110B-6%20Cran%20Brook%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110B-7 Raspberry Pudding,#8b1a6f,0.442077622553055,0.17035555783312137,340.5122386321756,139,26,111,"[139, 26, 111]",0%,81%,20%,45%,"[0%, 81%, 20%, 45%]",32.81,51.98,-20.46,"[32.81, 51.98, -20.46]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110B-7%20Raspberry%20Pudding%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110C-1 Petal Bloom,#fccdf4,0.900487040180339,0.0730116592317307,332.0412452877913,252,205,244,"[252, 205, 244]",0%,19%,3%,1%,"[0%, 19%, 3%, 1%]",87.44,21.81,-12.66,"[87.44, 21.81, -12.66]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110C-1%20Petal%20Bloom%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110C-2 Colonial Rose,#ecacdb,0.8184661655931663,0.09605764114277748,336.4375616144148,236,172,219,"[236, 172, 219]",0%,27%,7%,7%,"[0%, 27%, 7%, 7%]",77.60,29.51,-14.12,"[77.60, 29.51, -14.12]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110C-2%20Colonial%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110C-3 Glamour,#e18ecd,0.7514920567762658,0.12795515269471133,336.1483399935696,225,142,205,"[225, 142, 205]",0%,37%,9%,12%,"[0%, 37%, 9%, 12%]",69.36,39.02,-18.92,"[69.36, 39.02, -18.92]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110C-3%20Glamour%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110D-4 Rosily,#c05da6,0.6216608568111536,0.1541269848721044,338.3598243766344,192,93,166,"[192, 93, 166]",0%,52%,14%,25%,"[0%, 52%, 14%, 25%]",53.91,47.20,-20.65,"[53.91, 47.20, -20.65]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110D-4%20Rosily%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110D-5 Mission Wildflower,#97357e,0.49418301885856947,0.15575116401682976,339.188728041064,151,53,126,"[151, 53, 126]",0%,65%,17%,41%,"[0%, 65%, 17%, 41%]",39.08,47.57,-20.01,"[39.08, 47.57, -20.01]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110D-5%20Mission%20Wildflower%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110D-6 Haunting Melody,#712a5f,0.40704702255915126,0.12028280125667624,338.73402333920967,113,42,95,"[113, 42, 95]",0%,63%,16%,56%,"[0%, 63%, 16%, 56%]",29.48,36.73,-15.79,"[29.48, 36.73, -15.79]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110D-6%20Haunting%20Melody%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110D-7 Vin Rouge,#532448,0.3403550393785051,0.08621206922378218,337.0706593392388,83,36,72,"[83, 36, 72]",0%,57%,13%,67%,"[0%, 57%, 13%, 67%]",22.24,26.22,-12.20,"[22.24, 26.22, -12.20]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110D-7%20Vin%20Rouge%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110E-1 Whimsical White,#efe9ef,0.9404065457098316,0.010215073050231203,325.8592327718584,239,233,239,"[239, 233, 239]",0%,3%,0%,6%,"[0%, 3%, 0%, 6%]",92.95,2.88,-2.15,"[92.95, 2.88, -2.15]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110E-1%20Whimsical%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110E-2 Brook Trout,#dfd4df,0.8819671608206191,0.01904501065262592,325.8414581044258,223,212,223,"[223, 212, 223]",0%,5%,0%,13%,"[0%, 5%, 0%, 13%]",86.05,5.38,-4.00,"[86.05, 5.38, -4.00]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110E-2%20Brook%20Trout%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110E-3 Dusky Violet,#d0c5cf,0.835344350819108,0.01826990044285156,328.63941002835475,208,197,207,"[208, 197, 207]",0%,5%,0%,18%,"[0%, 5%, 0%, 18%]",80.65,5.31,-3.55,"[80.65, 5.31, -3.55]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110E-3%20Dusky%20Violet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110F-4 Heirloom Orchid,#a99ca9,0.7079527387887542,0.023784375789246436,325.89422851735526,169,156,169,"[169, 156, 169]",0%,8%,0%,34%,"[0%, 8%, 0%, 34%]",65.80,6.72,-4.98,"[65.80, 6.72, -4.98]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110F-4%20Heirloom%20Orchid%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110F-5 Phantom Hue,#856e81,0.5665478110090518,0.040047048921912715,332.05289989027324,133,110,129,"[133, 110, 129]",0%,17%,3%,48%,"[0%, 17%, 3%, 48%]",49.16,11.97,-6.95,"[49.16, 11.97, -6.95]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110F-5%20Phantom%20Hue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110F-6 Purplestone,#6a4b5f,0.45335292733611,0.05133873271555126,340.4535803778135,106,75,95,"[106, 75, 95]",0%,29%,10%,58%,"[0%, 29%, 10%, 58%]",35.88,16.15,-6.30,"[35.88, 16.15, -6.30]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110F-6%20Purplestone%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 110F-7 Deep Garnet,#482a3f,0.3307225146693189,0.05500027838587554,338.7893521829815,72,42,63,"[72, 42, 63]",0%,42%,12%,72%,"[0%, 42%, 12%, 72%]",21.59,17.03,-7.28,"[21.59, 17.03, -7.28]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20110F-7%20Deep%20Garnet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 12 Swiss Coffee,#f3f2e6,0.958654259740705,0.015932083538456713,102.76265468399646,243,242,230,"[243, 242, 230]",0%,0%,5%,5%,"[0%, 0%, 5%, 5%]",95.33,-1.19,5.95,"[95.33, -1.19, 5.95]",https://www.google.com/search?tbm=isch&q=behr%20Behr%2012%20Swiss%20Coffee%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120A-1 Light Chiffon,#f7e9f5,0.9485152806279356,0.021823975300338895,330.39191182767877,247,233,245,"[247, 233, 245]",0%,6%,1%,3%,"[0%, 6%, 1%, 3%]",93.73,6.45,-4.02,"[93.73, 6.45, -4.02]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120A-1%20Light%20Chiffon%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120A-2 Delicate Rose,#fbdaf5,0.9236220668438051,0.05062316764866161,332.15160998418673,251,218,245,"[251, 218, 245]",0%,13%,2%,2%,"[0%, 13%, 2%, 2%]",90.44,15.17,-8.78,"[90.44, 15.17, -8.78]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120A-2%20Delicate%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120A-3 Lovelight,#fbd0f0,0.9037166846582149,0.06347116770328534,335.29131688671737,251,208,240,"[251, 208, 240]",0%,17%,4%,2%,"[0%, 17%, 4%, 2%]",87.95,19.45,-9.81,"[87.95, 19.45, -9.81]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120A-3%20Lovelight%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120B-4 Old Fashioned Pink,#fcbeee,0.8719946677413101,0.09379756258825132,334.59734863794347,252,190,238,"[252, 190, 238]",0%,25%,6%,1%,"[0%, 25%, 6%, 1%]",83.84,28.49,-14.82,"[83.84, 28.49, -14.82]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120B-4%20Old%20Fashioned%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120B-5 Candy Coated,#fa8bd7,0.779585748662376,0.1612043639548547,340.233434259824,250,139,215,"[250, 139, 215]",0%,44%,14%,2%,"[0%, 44%, 14%, 2%]",72.16,50.05,-19.86,"[72.16, 50.05, -19.86]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120B-5%20Candy%20Coated%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120B-6 Watermelon Pink,#ec53b7,0.6779723765217537,0.21355764578302108,344.18136006225313,236,83,183,"[236, 83, 183]",0%,65%,22%,7%,"[0%, 65%, 22%, 7%]",59.65,66.54,-21.00,"[59.65, 66.54, -21.00]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120B-6%20Watermelon%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120B-7 Tropical Smoothie,#cc2c92,0.5794261957429385,0.2148411852715733,347.08436348381247,204,44,146,"[204, 44, 146]",0%,78%,28%,20%,"[0%, 78%, 28%, 20%]",48.24,67.15,-17.20,"[48.24, 67.15, -17.20]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120B-7%20Tropical%20Smoothie%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120C-1 April Blush,#fdc8f7,0.8934945755676231,0.08524103250483873,330.09711035191435,253,200,247,"[253, 200, 247]",0%,21%,2%,1%,"[0%, 21%, 2%, 1%]",86.45,25.03,-15.69,"[86.45, 25.03, -15.69]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120C-1%20April%20Blush%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120C-2 Pink Punch,#fcaded,0.8428687499556144,0.12244662519066761,333.62179804509196,252,173,237,"[252, 173, 237]",0%,31%,6%,1%,"[0%, 31%, 6%, 1%]",80.04,36.82,-19.95,"[80.04, 36.82, -19.95]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120C-2%20Pink%20Punch%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120C-3 Rose Marquis,#e482cb,0.735493918504855,0.1493978240196283,337.28439196736645,228,130,203,"[228, 130, 203]",0%,43%,11%,11%,"[0%, 43%, 11%, 11%]",67.19,45.70,-21.03,"[67.19, 45.70, -21.03]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120C-3%20Rose%20Marquis%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120D-4 Mulberry,#c045a1,0.589560559416751,0.18705586586892947,339.07037032147446,192,69,161,"[192, 69, 161]",0%,64%,16%,25%,"[0%, 64%, 16%, 25%]",49.68,57.10,-24.16,"[49.68, 57.10, -24.16]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120D-4%20Mulberry%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120D-5 Glazed Raspberry,#a1287e,0.49709419077235223,0.17939127433654437,342.1771881665775,161,40,126,"[161, 40, 126]",0%,75%,22%,37%,"[0%, 75%, 22%, 37%]",39.10,55.21,-19.79,"[39.10, 55.21, -19.79]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120D-5%20Glazed%20Raspberry%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120D-6 Cranberry Splash,#831e61,0.4246524101839456,0.15198666127778857,344.9187874963404,131,30,97,"[131, 30, 97]",0%,77%,26%,49%,"[0%, 77%, 26%, 49%]",31.13,47.24,-14.22,"[31.13, 47.24, -14.22]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120D-6%20Cranberry%20Splash%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120D-7 Ruby Red,#701c52,0.38288432401704675,0.13088462787795976,345.6116174441355,112,28,82,"[112, 28, 82]",0%,75%,27%,56%,"[0%, 75%, 27%, 56%]",26.59,40.85,-11.69,"[26.59, 40.85, -11.69]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120D-7%20Ruby%20Red%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,behr,Behr 120E-1 Dreamy White,#e9dfe5,0.9132820710619941,0.013469125975534534,340.72133447369924,233,223,229,"[233, 223, 229]",0%,4%,2%,9%,"[0%, 4%, 2%, 9%]",89.76,4.31,-1.65,"[89.76, 4.31, -1.65]",https://www.google.com/search?tbm=isch&q=behr%20Behr%20120E-1%20Dreamy%20White%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
