Type,Adjective,Noun,ERP_Code,Note,HEX
DB,ncs,NCS 0505-G20Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G20Y%20color%20swatch,https://placehold.co/400x400/f1ffeb/ffffff.png?text=NCS%200505-G20Y,#f1ffeb
DB,ncs,NCS 0505-G30Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G30Y%20color%20swatch,https://placehold.co/400x400/f4ffea/ffffff.png?text=NCS%200505-G30Y,#f4ffea
DB,ncs,NCS 0505-G40Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G40Y%20color%20swatch,https://placehold.co/400x400/f7ffe9/ffffff.png?text=NCS%200505-G40Y,#f7ffe9
DB,ncs,NCS 0505-G50Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G50Y%20color%20swatch,https://placehold.co/400x400/faffea/ffffff.png?text=NCS%200505-G50Y,#faffea
DB,ncs,NCS 0505-G60Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G60Y%20color%20swatch,https://placehold.co/400x400/fcffeb/ffffff.png?text=NCS%200505-G60Y,#fcffeb
DB,ncs,NCS 0505-G70Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G70Y%20color%20swatch,https://placehold.co/400x400/feffeb/ffffff.png?text=NCS%200505-G70Y,#feffeb
DB,ncs,NCS 0505-G80Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G80Y%20color%20swatch,https://placehold.co/400x400/fffeec/ffffff.png?text=NCS%200505-G80Y,#fffeec
DB,ncs,NCS 0505-G90Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-G90Y%20color%20swatch,https://placehold.co/400x400/fefdeb/ffffff.png?text=NCS%200505-G90Y,#fefdeb
DB,ncs,NCS 0505-R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R%20color%20swatch,https://placehold.co/400x400/ffdee0/ffffff.png?text=NCS%200505-R,#ffdee0
DB,ncs,NCS 0505-R10B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R10B%20color%20swatch,https://placehold.co/400x400/ffdfe3/ffffff.png?text=NCS%200505-R10B,#ffdfe3
DB,ncs,NCS 0505-R20B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R20B%20color%20swatch,https://placehold.co/400x400/ffe1e7/ffffff.png?text=NCS%200505-R20B,#ffe1e7
DB,ncs,NCS 0505-R30B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R30B%20color%20swatch,https://placehold.co/400x400/ffe3ec/ffffff.png?text=NCS%200505-R30B,#ffe3ec
DB,ncs,NCS 0505-R40B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R40B%20color%20swatch,https://placehold.co/400x400/fee6f2/ffffff.png?text=NCS%200505-R40B,#fee6f2
DB,ncs,NCS 0505-R50B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R50B%20color%20swatch,https://placehold.co/400x400/ffeafb/ffffff.png?text=NCS%200505-R50B,#ffeafb
DB,ncs,NCS 0505-R60B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R60B%20color%20swatch,https://placehold.co/400x400/f8e9fe/ffffff.png?text=NCS%200505-R60B,#f8e9fe
DB,ncs,NCS 0505-R70B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R70B%20color%20swatch,https://placehold.co/400x400/f0e8ff/ffffff.png?text=NCS%200505-R70B,#f0e8ff
DB,ncs,NCS 0505-R80B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R80B%20color%20swatch,https://placehold.co/400x400/e1e6ff/ffffff.png?text=NCS%200505-R80B,#e1e6ff
DB,ncs,NCS 0505-R90B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-R90B%20color%20swatch,https://placehold.co/400x400/e3ecfe/ffffff.png?text=NCS%200505-R90B,#e3ecfe
DB,ncs,NCS 0505-Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y%20color%20swatch,https://placehold.co/400x400/fffbea/ffffff.png?text=NCS%200505-Y,#fffbea
DB,ncs,NCS 0505-Y10R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y10R%20color%20swatch,https://placehold.co/400x400/fffaea/ffffff.png?text=NCS%200505-Y10R,#fffaea
DB,ncs,NCS 0505-Y20R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y20R%20color%20swatch,https://placehold.co/400x400/fff7e9/ffffff.png?text=NCS%200505-Y20R,#fff7e9
DB,ncs,NCS 0505-Y30R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y30R%20color%20swatch,https://placehold.co/400x400/fff5e8/ffffff.png?text=NCS%200505-Y30R,#fff5e8
DB,ncs,NCS 0505-Y40R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y40R%20color%20swatch,https://placehold.co/400x400/fff3e6/ffffff.png?text=NCS%200505-Y40R,#fff3e6
DB,ncs,NCS 0505-Y50R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y50R%20color%20swatch,https://placehold.co/400x400/fff0e5/ffffff.png?text=NCS%200505-Y50R,#fff0e5
DB,ncs,NCS 0505-Y60R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y60R%20color%20swatch,https://placehold.co/400x400/feede4/ffffff.png?text=NCS%200505-Y60R,#feede4
DB,ncs,NCS 0505-Y70R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y70R%20color%20swatch,https://placehold.co/400x400/ffe9e2/ffffff.png?text=NCS%200505-Y70R,#ffe9e2
DB,ncs,NCS 0505-Y80R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y80R%20color%20swatch,https://placehold.co/400x400/fee5e0/ffffff.png?text=NCS%200505-Y80R,#fee5e0
DB,ncs,NCS 0505-Y90R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200505-Y90R%20color%20swatch,https://placehold.co/400x400/ffe2e0/ffffff.png?text=NCS%200505-Y90R,#ffe2e0
DB,ncs,NCS 0507-B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B%20color%20swatch,https://placehold.co/400x400/dff3ff/ffffff.png?text=NCS%200507-B,#dff3ff
DB,ncs,NCS 0507-B20G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B20G%20color%20swatch,https://placehold.co/400x400/e3faff/ffffff.png?text=NCS%200507-B20G,#e3faff
DB,ncs,NCS 0507-B80G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-B80G%20color%20swatch,https://placehold.co/400x400/e2fff8/ffffff.png?text=NCS%200507-B80G,#e2fff8
DB,ncs,NCS 0507-G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G%20color%20swatch,https://placehold.co/400x400/dbffe9/ffffff.png?text=NCS%200507-G,#dbffe9
DB,ncs,NCS 0507-G40Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G40Y%20color%20swatch,https://placehold.co/400x400/f4ffe0/ffffff.png?text=NCS%200507-G40Y,#f4ffe0
DB,ncs,NCS 0507-G80Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-G80Y%20color%20swatch,https://placehold.co/400x400/fffee4/ffffff.png?text=NCS%200507-G80Y,#fffee4
DB,ncs,NCS 0507-R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R%20color%20swatch,https://placehold.co/400x400/ffd2d5/ffffff.png?text=NCS%200507-R,#ffd2d5
DB,ncs,NCS 0507-R20B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R20B%20color%20swatch,https://placehold.co/400x400/ffd6de/ffffff.png?text=NCS%200507-R20B,#ffd6de
DB,ncs,NCS 0507-R40B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R40B%20color%20swatch,https://placehold.co/400x400/ffddee/ffffff.png?text=NCS%200507-R40B,#ffddee
DB,ncs,NCS 0507-R60B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R60B%20color%20swatch,https://placehold.co/400x400/f5e0ff/ffffff.png?text=NCS%200507-R60B,#f5e0ff
DB,ncs,NCS 0507-R80B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-R80B%20color%20swatch,https://placehold.co/400x400/d6ddff/ffffff.png?text=NCS%200507-R80B,#d6ddff
DB,ncs,NCS 0507-Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y%20color%20swatch,https://placehold.co/400x400/fffae3/ffffff.png?text=NCS%200507-Y,#fffae3
DB,ncs,NCS 0507-Y20R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y20R%20color%20swatch,https://placehold.co/400x400/fff5e0/ffffff.png?text=NCS%200507-Y20R,#fff5e0
DB,ncs,NCS 0507-Y40R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y40R%20color%20swatch,https://placehold.co/400x400/ffeedd/ffffff.png?text=NCS%200507-Y40R,#ffeedd
DB,ncs,NCS 0507-Y60R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y60R%20color%20swatch,https://placehold.co/400x400/ffe6da/ffffff.png?text=NCS%200507-Y60R,#ffe6da
DB,ncs,NCS 0507-Y80R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200507-Y80R%20color%20swatch,https://placehold.co/400x400/fedcd5/ffffff.png?text=NCS%200507-Y80R,#fedcd5
DB,ncs,NCS 0510-B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B%20color%20swatch,https://placehold.co/400x400/d3eeff/ffffff.png?text=NCS%200510-B,#d3eeff
DB,ncs,NCS 0510-B10G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B10G%20color%20swatch,https://placehold.co/400x400/d6f4ff/ffffff.png?text=NCS%200510-B10G,#d6f4ff
DB,ncs,NCS 0510-B30G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B30G%20color%20swatch,https://placehold.co/400x400/d9fbff/ffffff.png?text=NCS%200510-B30G,#d9fbff
DB,ncs,NCS 0510-B50G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B50G%20color%20swatch,https://placehold.co/400x400/dafffd/ffffff.png?text=NCS%200510-B50G,#dafffd
DB,ncs,NCS 0510-B70G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B70G%20color%20swatch,https://placehold.co/400x400/d8fef9/ffffff.png?text=NCS%200510-B70G,#d8fef9
DB,ncs,NCS 0510-B90G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-B90G%20color%20swatch,https://placehold.co/400x400/d1ffea/ffffff.png?text=NCS%200510-B90G,#d1ffea
DB,ncs,NCS 0510-G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G%20color%20swatch,https://placehold.co/400x400/cdffe0/ffffff.png?text=NCS%200510-G,#cdffe0
DB,ncs,NCS 0510-G10Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G10Y%20color%20swatch,https://placehold.co/400x400/dbffdc/ffffff.png?text=NCS%200510-G10Y,#dbffdc
DB,ncs,NCS 0510-G20Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G20Y%20color%20swatch,https://placehold.co/400x400/e4ffd9/ffffff.png?text=NCS%200510-G20Y,#e4ffd9
DB,ncs,NCS 0510-G30Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G30Y%20color%20swatch,https://placehold.co/400x400/ebffd6/ffffff.png?text=NCS%200510-G30Y,#ebffd6
DB,ncs,NCS 0510-G40Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G40Y%20color%20swatch,https://placehold.co/400x400/f0ffd4/ffffff.png?text=NCS%200510-G40Y,#f0ffd4
DB,ncs,NCS 0510-G50Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G50Y%20color%20swatch,https://placehold.co/400x400/f5ffd6/ffffff.png?text=NCS%200510-G50Y,#f5ffd6
DB,ncs,NCS 0510-G60Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G60Y%20color%20swatch,https://placehold.co/400x400/f9ffd8/ffffff.png?text=NCS%200510-G60Y,#f9ffd8
DB,ncs,NCS 0510-G70Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G70Y%20color%20swatch,https://placehold.co/400x400/fdffd9/ffffff.png?text=NCS%200510-G70Y,#fdffd9
DB,ncs,NCS 0510-G80Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G80Y%20color%20swatch,https://placehold.co/400x400/fffdda/ffffff.png?text=NCS%200510-G80Y,#fffdda
DB,ncs,NCS 0510-G90Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-G90Y%20color%20swatch,https://placehold.co/400x400/fefbd8/ffffff.png?text=NCS%200510-G90Y,#fefbd8
DB,ncs,NCS 0510-R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R%20color%20swatch,https://placehold.co/400x400/ffc2c6/ffffff.png?text=NCS%200510-R,#ffc2c6
DB,ncs,NCS 0510-R10B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R10B%20color%20swatch,https://placehold.co/400x400/ffc4cb/ffffff.png?text=NCS%200510-R10B,#ffc4cb
DB,ncs,NCS 0510-R20B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R20B%20color%20swatch,https://placehold.co/400x400/ffc7d2/ffffff.png?text=NCS%200510-R20B,#ffc7d2
DB,ncs,NCS 0510-R30B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R30B%20color%20swatch,https://placehold.co/400x400/ffcbdb/ffffff.png?text=NCS%200510-R30B,#ffcbdb
DB,ncs,NCS 0510-R40B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R40B%20color%20swatch,https://placehold.co/400x400/ffd0e7/ffffff.png?text=NCS%200510-R40B,#ffd0e7
DB,ncs,NCS 0510-R50B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R50B%20color%20swatch,https://placehold.co/400x400/ffd7f7/ffffff.png?text=NCS%200510-R50B,#ffd7f7
DB,ncs,NCS 0510-R60B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R60B%20color%20swatch,https://placehold.co/400x400/f1d4ff/ffffff.png?text=NCS%200510-R60B,#f1d4ff
DB,ncs,NCS 0510-R70B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R70B%20color%20swatch,https://placehold.co/400x400/e3d4ff/ffffff.png?text=NCS%200510-R70B,#e3d4ff
DB,ncs,NCS 0510-R80B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R80B%20color%20swatch,https://placehold.co/400x400/c6d1ff/ffffff.png?text=NCS%200510-R80B,#c6d1ff
DB,ncs,NCS 0510-R90B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-R90B%20color%20swatch,https://placehold.co/400x400/cbdcff/ffffff.png?text=NCS%200510-R90B,#cbdcff
DB,ncs,NCS 0510-Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y%20color%20swatch,https://placehold.co/400x400/fff9d8/ffffff.png?text=NCS%200510-Y,#fff9d8
DB,ncs,NCS 0510-Y10R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y10R%20color%20swatch,https://placehold.co/400x400/fff5d6/ffffff.png?text=NCS%200510-Y10R,#fff5d6
DB,ncs,NCS 0510-Y20R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y20R%20color%20swatch,https://placehold.co/400x400/fff1d4/ffffff.png?text=NCS%200510-Y20R,#fff1d4
DB,ncs,NCS 0510-Y30R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y30R%20color%20swatch,https://placehold.co/400x400/ffedd2/ffffff.png?text=NCS%200510-Y30R,#ffedd2
DB,ncs,NCS 0510-Y40R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y40R%20color%20swatch,https://placehold.co/400x400/ffe8d0/ffffff.png?text=NCS%200510-Y40R,#ffe8d0
DB,ncs,NCS 0510-Y50R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y50R%20color%20swatch,https://placehold.co/400x400/ffe3ce/ffffff.png?text=NCS%200510-Y50R,#ffe3ce
DB,ncs,NCS 0510-Y60R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y60R%20color%20swatch,https://placehold.co/400x400/ffddcc/ffffff.png?text=NCS%200510-Y60R,#ffddcc
DB,ncs,NCS 0510-Y70R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y70R%20color%20swatch,https://placehold.co/400x400/fed7c9/ffffff.png?text=NCS%200510-Y70R,#fed7c9
DB,ncs,NCS 0510-Y80R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y80R%20color%20swatch,https://placehold.co/400x400/ffd0c6/ffffff.png?text=NCS%200510-Y80R,#ffd0c6
DB,ncs,NCS 0510-Y90R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200510-Y90R%20color%20swatch,https://placehold.co/400x400/ffc9c5/ffffff.png?text=NCS%200510-Y90R,#ffc9c5
DB,ncs,NCS 0515-B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-B%20color%20swatch,https://placehold.co/400x400/c0e7ff/ffffff.png?text=NCS%200515-B,#c0e7ff
DB,ncs,NCS 0515-B20G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-B20G%20color%20swatch,https://placehold.co/400x400/c5f5fe/ffffff.png?text=NCS%200515-B20G,#c5f5fe
DB,ncs,NCS 0515-B50G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-B50G%20color%20swatch,https://placehold.co/400x400/c8fffd/ffffff.png?text=NCS%200515-B50G,#c8fffd
DB,ncs,NCS 0515-B80G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-B80G%20color%20swatch,https://placehold.co/400x400/c4fff1/ffffff.png?text=NCS%200515-B80G,#c4fff1
DB,ncs,NCS 0515-G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G%20color%20swatch,https://placehold.co/400x400/b8ffd4/ffffff.png?text=NCS%200515-G,#b8ffd4
DB,ncs,NCS 0515-G20Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G20Y%20color%20swatch,https://placehold.co/400x400/d8ffc8/ffffff.png?text=NCS%200515-G20Y,#d8ffc8
DB,ncs,NCS 0515-G40Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G40Y%20color%20swatch,https://placehold.co/400x400/eaffc1/ffffff.png?text=NCS%200515-G40Y,#eaffc1
DB,ncs,NCS 0515-G60Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G60Y%20color%20swatch,https://placehold.co/400x400/f7fec6/ffffff.png?text=NCS%200515-G60Y,#f7fec6
DB,ncs,NCS 0515-G80Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G80Y%20color%20swatch,https://placehold.co/400x400/fffdc8/ffffff.png?text=NCS%200515-G80Y,#fffdc8
DB,ncs,NCS 0515-G90Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-G90Y%20color%20swatch,https://placehold.co/400x400/fff9c7/ffffff.png?text=NCS%200515-G90Y,#fff9c7
DB,ncs,NCS 0515-R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R%20color%20swatch,https://placehold.co/400x400/feaaaf/ffffff.png?text=NCS%200515-R,#feaaaf
DB,ncs,NCS 0515-R10B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R10B%20color%20swatch,https://placehold.co/400x400/feadb7/ffffff.png?text=NCS%200515-R10B,#feadb7
DB,ncs,NCS 0515-R20B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R20B%20color%20swatch,https://placehold.co/400x400/feb1c0/ffffff.png?text=NCS%200515-R20B,#feb1c0
DB,ncs,NCS 0515-R40B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R40B%20color%20swatch,https://placehold.co/400x400/ffbcdd/ffffff.png?text=NCS%200515-R40B,#ffbcdd
DB,ncs,NCS 0515-R60B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R60B%20color%20swatch,https://placehold.co/400x400/ebc1ff/ffffff.png?text=NCS%200515-R60B,#ebc1ff
DB,ncs,NCS 0515-R80B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R80B%20color%20swatch,https://placehold.co/400x400/b0befe/ffffff.png?text=NCS%200515-R80B,#b0befe
DB,ncs,NCS 0515-R90B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-R90B%20color%20swatch,https://placehold.co/400x400/b6ceff/ffffff.png?text=NCS%200515-R90B,#b6ceff
DB,ncs,NCS 0515-Y,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y%20color%20swatch,https://placehold.co/400x400/fff6c6/ffffff.png?text=NCS%200515-Y,#fff6c6
DB,ncs,NCS 0515-Y10R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y10R%20color%20swatch,https://placehold.co/400x400/fff1c4/ffffff.png?text=NCS%200515-Y10R,#fff1c4
DB,ncs,NCS 0515-Y20R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y20R%20color%20swatch,https://placehold.co/400x400/ffebc1/ffffff.png?text=NCS%200515-Y20R,#ffebc1
DB,ncs,NCS 0515-Y30R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y30R%20color%20swatch,https://placehold.co/400x400/ffe5bf/ffffff.png?text=NCS%200515-Y30R,#ffe5bf
DB,ncs,NCS 0515-Y40R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y40R%20color%20swatch,https://placehold.co/400x400/ffdebc/ffffff.png?text=NCS%200515-Y40R,#ffdebc
DB,ncs,NCS 0515-Y50R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y50R%20color%20swatch,https://placehold.co/400x400/ffd7b9/ffffff.png?text=NCS%200515-Y50R,#ffd7b9
DB,ncs,NCS 0515-Y60R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y60R%20color%20swatch,https://placehold.co/400x400/ffcfb6/ffffff.png?text=NCS%200515-Y60R,#ffcfb6
DB,ncs,NCS 0515-Y70R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y70R%20color%20swatch,https://placehold.co/400x400/ffc6b3/ffffff.png?text=NCS%200515-Y70R,#ffc6b3
DB,ncs,NCS 0515-Y80R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y80R%20color%20swatch,https://placehold.co/400x400/ffbdaf/ffffff.png?text=NCS%200515-Y80R,#ffbdaf
DB,ncs,NCS 0515-Y90R,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200515-Y90R%20color%20swatch,https://placehold.co/400x400/ffb4ae/ffffff.png?text=NCS%200515-Y90R,#ffb4ae
DB,ncs,NCS 0520-B,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B%20color%20swatch,https://placehold.co/400x400/aee0ff/ffffff.png?text=NCS%200520-B,#aee0ff
DB,ncs,NCS 0520-B10G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B10G%20color%20swatch,https://placehold.co/400x400/b2ebff/ffffff.png?text=NCS%200520-B10G,#b2ebff
DB,ncs,NCS 0520-B30G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B30G%20color%20swatch,https://placehold.co/400x400/b6f8ff/ffffff.png?text=NCS%200520-B30G,#b6f8ff
DB,ncs,NCS 0520-B40G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B40G%20color%20swatch,https://placehold.co/400x400/b8fcff/ffffff.png?text=NCS%200520-B40G,#b8fcff
DB,ncs,NCS 0520-B50G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B50G%20color%20swatch,https://placehold.co/400x400/b8fffc/ffffff.png?text=NCS%200520-B50G,#b8fffc
DB,ncs,NCS 0520-B60G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B60G%20color%20swatch,https://placehold.co/400x400/b7fff8/ffffff.png?text=NCS%200520-B60G,#b7fff8
DB,ncs,NCS 0520-B70G,https://www.google.com/search?tbm=isch&q=ncs%20NCS%200520-B70G%20color%20swatch,https://placehold.co/400x400/b5fff4/ffffff.png?text=NCS%200520-B70G,#b5fff4
